stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
DLLE1,"Drillet",,47.23484122,-1.66627365,,,0,DLLE,1
DLLE2,"Drillet",,47.23472248,-1.66562073,,,0,DLLE,1
DLME3,"Delorme",,47.21567565,-1.56465447,,,0,DLME,2
DLME4,"Delorme",,47.21521576,-1.56413845,,,0,DLME,2
DMAI1,"Domaine",,47.17833443,-1.46942896,,,0,DMAI,2
DMAI2,"Domaine",,47.17841253,-1.46970925,,,0,DMAI,2
DMUR1,"Dumont d'Urville",,47.22585431,-1.63637226,,,0,DMUR,1
DMUR2,"Dumont d'Urville",,47.22577000,-1.63633559,,,0,DMUR,1
DNAI1,"Danais",,47.21362811,-1.58953966,,,0,DNAI,1
DNAI2,"Danais",,47.21369639,-1.58975617,,,0,DNAI,1
DOC99,"Doucet",,47.27770628,-1.63372120,,,0,DOCE,2
DOLT1,"Dolto",,47.21643947,-1.63615428,,,0,DOLT,1
DOLT2,"Dolto",,47.21643647,-1.63637218,,,0,DOLT,1
DOME1,"Doumer",,47.22182578,-1.57824413,,,0,DOME,1
DOME2,"Doumer",,47.22168742,-1.57815468,,,0,DOME,1
DOTT1,"Douettée",,47.20772837,-1.49826936,,,0,DOTT,1
DOTT2,"Douettée",,47.20778652,-1.49909295,,,0,DOTT,1
DPTE1,"Déportés",,47.19632063,-1.49177810,,,0,DPTE,1
DPTE2,"Déportés",,47.19714927,-1.49226417,,,0,DPTE,2
DRAD1,"Désirade",,47.27822268,-1.48446609,,,0,DRAD,1
DRAD2,"Désirade",,47.27769045,-1.48411176,,,0,DRAD,1
DRID1,"Druides",,47.23861913,-1.50738480,,,0,DRID,1
DRID2,"Druides",,47.23854279,-1.50748642,,,0,DRID,1
DRLA1,"Drouillard",,47.17958525,-1.67749311,,,0,DRLA,2
DRLA2,"Drouillard",,47.17925357,-1.67780908,,,0,DRLA,2
DROI1,"Droitière",,47.30819265,-1.37308756,,,0,DROI,2
DROI2,"Droitière",,47.30792406,-1.37331914,,,0,DROI,2
DSAI1,"Desaix",,47.22753802,-1.54211325,,,0,DSAI,1
DSAI2,"Desaix",,47.22627494,-1.54332793,,,0,DSAI,1
DSNE1,"Desnerie",,47.27789803,-1.54039154,,,0,DSNE,2
DSNE2,"Desnerie",,47.27792436,-1.54062637,,,0,DSNE,2
DUKA1,"Dukas",,47.23524495,-1.60251775,,,0,DUKA,2
DUKA2,"Dukas",,47.23488795,-1.60218466,,,0,DUKA,2
DUNA1,"Dunant",,47.24389534,-1.52153309,,,0,DUNA,2
DUNA2,"Dunant",,47.24385285,-1.52108036,,,0,DUNA,2
DUTR1,"Duguay Trouin",,47.22434000,-1.61662712,,,0,DUTR,1
DUTR2,"Duguay Trouin",,47.22422797,-1.61642713,,,0,DUTR,1
EBCA1,"Embarcadère",,47.19407283,-1.64651103,,,0,EBCA,1
EBCA2,"Embarcadère",,47.19343361,-1.64673699,,,0,EBCA,2
ECBU1,"Écobuts",,47.19392078,-1.50777781,,,0,ECBU,2
ECBU2,"Écobuts",,47.19394117,-1.50757183,,,0,ECBU,2
ECHO1,"Échoppes",,47.14398111,-1.68552036,,,0,ECHO,1
ECHO2,"Échoppes",,47.14390631,-1.68536688,,,0,ECHO,1
ECHO3,"Échoppes",,47.14304568,-1.68648649,,,0,ECHO,1
ECHO4,"Échoppes",,47.14297327,-1.68641900,,,0,ECHO,1
ECOS1,"Écosse",,47.21514949,-1.52634563,,,0,ECOS,1
ECOS2,"Écosse",,47.21515782,-1.52612416,,,0,ECOS,1
ECSU1,"École Centrale - Audencia",,47.24877617,-1.55102398,,,0,ECSU,1
ECSU2,"École Centrale - Audencia",,47.24847597,-1.55145980,,,0,ECSU,1
ECSU3,"École Centrale - Audencia",,47.24852743,-1.55153629,,,0,ECSU,2
ECSU4,"École Centrale - Audencia",,47.24891315,-1.55104849,,,0,ECSU,2
ECSU5,"École Centrale - Audencia",,47.24810386,-1.55151739,,,0,ECSU,1
ECSU6,"École Centrale - Audencia",,47.24794704,-1.55192131,,,0,ECSU,1
ECTE1,"Enchanterie",,47.22994513,-1.52436254,,,0,ECTE,1
ECTE2,"Enchanterie",,47.23003935,-1.52407714,,,0,ECTE,1
EDIP1,"Edith Piaf",,47.22804710,-1.62366437,,,0,EDIP,1
EDIP2,"Edith Piaf",,47.22832061,-1.62404031,,,0,EDIP,1
EDNA1,"Édit de Nantes",,47.21439473,-1.56867469,,,0,EDNA,1
EDNA2,"Édit de Nantes",,47.21447968,-1.56845353,,,0,EDNA,1
EDRE1,"Erdreau",,47.29108687,-1.50124268,,,0,EDRE,2
EDRE2,"Erdreau",,47.29103113,-1.50153783,,,0,EDRE,2
EGAN1,"Eglantine",,47.23516806,-1.58808211,,,0,EGAN,1
EGAN2,"Eglantine",,47.23513284,-1.58832284,,,0,EGAN,1
EGL59,"Égalité",,47.20907138,-1.58777253,,,0,EGLI,1
EGLI1,"Égalité",,47.20920189,-1.58827776,,,0,EGLI,1
EGLI2,"Égalité",,47.20945889,-1.58879755,,,0,EGLI,1
EGLI3,"Égalité",,47.20932900,-1.58708429,,,0,EGLI,1
EGLI4,"Égalité",,47.20840091,-1.58720127,,,0,EGLI,1
EGLI6,"Égalité",,47.20920943,-1.58797695,,,0,EGLI,1
EINS1,"Einstein",,47.26393203,-1.57083858,,,0,EINS,1
EINS2,"Einstein",,47.26413263,-1.57100540,,,0,EINS,1
ELIS1,"Eglise",,47.16848337,-1.72008209,,,0,ELIS,1
ELIS2,"Eglise",,47.16851442,-1.72019804,,,0,ELIS,1
EMBE1,"Embellie",,47.26469629,-1.51862869,,,0,EMBE,1
EMBE2,"Embellie",,47.26550810,-1.51853774,,,0,EMBE,1
ENCO1,"Ennerie Corbon",,47.14193927,-1.70515659,,,0,ENCO,1
ENCO2,"Ennerie Corbon",,47.14186148,-1.70496061,,,0,ENCO,1
EPEL1,"Écoles",,47.19777681,-1.75929944,,,0,EPEL,1
EPEL2,"Écoles",,47.19748992,-1.75915985,,,0,EPEL,1
EPIN1,"Épinais",,47.13629714,-1.61051784,,,0,EPIN,2
EPIN2,"Épinais",,47.13618758,-1.61048205,,,0,EPIN,2
EPYY1,"Epinay",,47.29233348,-1.48688378,,,0,EPYY,2
EPYY2,"Epinay",,47.29216534,-1.48687571,,,0,EPYY,2
EQPE1,"Équipement",,47.22379359,-1.57535789,,,0,EQPE,1
EQPE2,"Équipement",,47.22385469,-1.57576032,,,0,EQPE,1
ERAC1,"Erdre Active",,47.28323368,-1.54405445,,,0,ERAC,1
ERAC2,"Erdre Active",,47.28314195,-1.54405043,,,0,ERAC,1
ERDI1,"Éraudière",,47.24174378,-1.53475100,,,0,ERDI,1
ERDI2,"Éraudière",,47.24165549,-1.53499323,,,0,ERDI,1
ERDI3,"Éraudière",,47.24266629,-1.53522644,,,0,ERDI,2
ERDI4,"Éraudière",,47.24302976,-1.53486261,,,0,ERDI,2
ESAV1,"ESAT Vertonne",,47.18425161,-1.48256862,,,0,ESAV,1
ESAV2,"ESAT Vertonne",,47.18414937,-1.48198535,,,0,ESAV,1
ESCA1,"Escall",,47.19936347,-1.50283281,,,0,ESCA,1
ESCA2,"Escall",,47.19944418,-1.50330243,,,0,ESCA,1
ESOR1,"Écoles",,47.14541072,-1.52754661,,,0,ESOR,1
ESOR2,"Écoles",,47.14664600,-1.52898095,,,0,ESOR,1
ESUE1,"Eugène Sue",,47.23331063,-1.59601741,,,0,ESUE,2
ESUE2,"Eugène Sue",,47.23319384,-1.59595593,,,0,ESUE,2
EUCA1,"Europe",,47.26014217,-1.50414741,,,0,EUCA,2
EUCA2,"Europe",,47.26123219,-1.50270565,,,0,EUCA,2
EUVE1,"Europe",,47.17301968,-1.47626650,,,0,EUVE,1
EUVE2,"Europe",,47.17307347,-1.47651863,,,0,EUVE,1
EVET1,"École Vétérinaire",,47.29002686,-1.52265917,,,0,EVET,1
EVET2,"École Vétérinaire",,47.29087370,-1.52343250,,,0,EVET,1
EVRD1,"Evardière",,47.29882310,-1.56613830,,,0,EVRD,2
EVRD2,"Evardière",,47.29818629,-1.56395495,,,0,EVRD,2
FACU1,"Facultés",,47.24583736,-1.55500170,,,0,FACU,1
FACU2,"Facultés",,47.24564323,-1.55538965,,,0,FACU,1
FACU3,"Facultés",,47.24672499,-1.55554775,,,0,FACU,1
FACU4,"Facultés",,47.24683223,-1.55527912,,,0,FACU,1
FADI1,"Fardière",,47.19848097,-1.60687250,,,0,FADI,1
FADI2,"Fardière",,47.19813774,-1.60519006,,,0,FADI,1
FADI3,"Fardière",,47.19793008,-1.60665218,,,0,FADI,1
FALI1,"Fallières",,47.22499769,-1.57936607,,,0,FALI,1
FALI2,"Fallières",,47.22493624,-1.57945147,,,0,FALI,1
FANE1,"Faneurs",,47.21369540,-1.70273037,,,0,FANE,1
FANE2,"Faneurs",,47.21372749,-1.70194359,,,0,FANE,1
FATA1,"Fantaisie",,47.25285889,-1.56938770,,,0,FATA,1
FATA2,"Fantaisie",,47.25261389,-1.56813827,,,0,FATA,1
FAUV1,"Fauvelière",,47.28299773,-1.50529658,,,0,FAUV,1
FAUV2,"Fauvelière",,47.28282727,-1.50476287,,,0,FAUV,1
FBAU1,"François Baudry",,47.26248788,-1.67301871,,,0,FBAU,1
FBAU2,"François Baudry",,47.26220500,-1.67190590,,,0,FBAU,1
FBLA2,"Fresche Blanc",,47.25313950,-1.55818810,,,0,FBLA,1
FBLA3,"Fresche Blanc",,47.25281388,-1.55681513,,,0,FBLA,2
FDDR2,"Fac de Droit",,47.24377348,-1.55210583,,,0,FDDR,1
FDDR3,"Fac de Droit",,47.24374117,-1.55194213,,,0,FDDR,1
FDLE1,"Fac de Lettres",,47.24567463,-1.55176266,,,0,FDLE,1
FDLE2,"Fac de Lettres",,47.24533299,-1.55187802,,,0,FDLE,1
FERI1,"Ferrière",,47.24340228,-1.59148773,,,0,FERI,1
FERI2,"Ferrière",,47.24307961,-1.59162671,,,0,FERI,1
FERI3,"Ferrière",,47.24433019,-1.59100569,,,0,FERI,1
FERI4,"Ferrière",,47.24446815,-1.59071030,,,0,FERI,1
FFAU1,"Félix Faure",,47.22730745,-1.56974440,,,0,FFAU,1
FFAU2,"Félix Faure",,47.22699393,-1.56940153,,,0,FFAU,1
FFAU3,"Félix Faure",,47.22712388,-1.57011178,,,0,FFAU,1
FFAU4,"Félix Faure",,47.22773161,-1.57003849,,,0,FFAU,1
FGRI1,"Fief Guérin",,47.14392134,-1.66076323,,,0,FGRI,2
FGRI2,"Fief Guérin",,47.14380878,-1.66045118,,,0,FGRI,2
FLAN1,"Flandres",,47.28582214,-1.54667788,,,0,FLAN,1
FLAN2,"Flandres",,47.28561387,-1.54786193,,,0,FLAN,1
FLEU1,"Fleuriaye",,47.29845769,-1.49934027,,,0,FLEU,1
FLEU2,"Fleuriaye",,47.29835102,-1.49959607,,,0,FLEU,2
FLEU3,"Fleuriaye",,47.29925453,-1.50018654,,,0,FLEU,1
FLEU4,"Fleuriaye",,47.29890001,-1.50006840,,,0,FLEU,1
FLRI1,"Floride",,47.21351475,-1.60360124,,,0,FLRI,1
FLRI2,"Floride",,47.21342390,-1.60375581,,,0,FLRI,1
FLTR1,"Flora Tristan",,47.17629135,-1.54389962,,,0,FLTR,1
FLTR2,"Flora Tristan",,47.17580822,-1.54369685,,,0,FLTR,1
FLUR1,"Fleurs",,47.21582462,-1.71766335,,,0,FLUR,1
FLUR2,"Fleurs",,47.21584875,-1.71797585,,,0,FLUR,1
FMI72,"François Mitterrand",,47.22117963,-1.63780857,,,0,FMIT,2
FMI77,"François Mitterrand",,47.22242060,-1.63661303,,,0,FMIT,1
FMIT1,"François Mitterrand",,47.22202279,-1.63788443,,,0,FMIT,1
FMIT2,"François Mitterrand",,47.22208989,-1.63855047,,,0,FMIT,1
FMIT3,"François Mitterrand",,47.22193118,-1.63758941,,,0,FMIT,1
FMIT4,"François Mitterrand",,47.22203911,-1.63848192,,,0,FMIT,1
FMIT5,"François Mitterrand",,47.22199886,-1.63805585,,,0,FMIT,1
FMIT6,"François Mitterrand",,47.22207764,-1.63893165,,,0,FMIT,1
FMIT7,"François Mitterrand",,47.22218551,-1.63880746,,,0,FMIT,1
FNLL1,"Fresnel",,47.24295196,-1.52326763,,,0,FNLL,2
FNLL2,"Fresnel",,47.24300696,-1.52337343,,,0,FNLL,2
FNSO1,"Fenaison",,47.26965323,-1.59247099,,,0,FNSO,1
FOC78,"Foch - Cathédrale",,47.21971125,-1.55021528,,,0,FOCH,1
FOCH1,"Foch - Cathédrale",,47.21929557,-1.55028290,,,0,FOCH,1
FOCH3,"Foch - Cathédrale",,47.21924253,-1.55044033,,,0,FOCH,1
FOCH4,"Foch - Cathédrale",,47.21876596,-1.55047048,,,0,FOCH,1
FOCH5,"Foch - Cathédrale",,47.21969842,-1.55051576,,,0,FOCH,1
FOND1,"Fonderies",,47.20640441,-1.54389473,,,0,FOND,1
FOND2,"Fonderies",,47.20636195,-1.54363128,,,0,FOND,1
FORU2,"Forum d'Orvault",,47.25442964,-1.61520495,,,0,FORU,2
FORU3,"Forum d'Orvault",,47.25400552,-1.61507041,,,0,FORU,2
FOTA1,"Fontaine",,47.20537751,-1.48933488,,,0,FOTA,1
FOTA2,"Fontaine",,47.20552878,-1.48909196,,,0,FOTA,1
FOUL1,"Foulquier",,47.30967016,-1.54606149,,,0,FOUL,1
FOUL2,"Foulquier",,47.30980766,-1.54628469,,,0,FOUL,1
FRA58,"Frachon",,47.21942578,-1.62211129,,,0,FRAC,1
FRA59,"Frachon",,47.21895013,-1.62022527,,,0,FRAC,1
FRAC1,"Frachon",,47.21896945,-1.62018704,,,0,FRAC,1
FRAC2,"Frachon",,47.21914823,-1.62072510,,,0,FRAC,1
FRBA1,"Frébaudière",,47.27227021,-1.62652859,,,0,FRBA,1
FRBA2,"Frébaudière",,47.27242020,-1.62764206,,,0,FRBA,1
FRCH1,"Fraîches",,47.17449945,-1.48940822,,,0,FRCH,1
FRCH2,"Fraîches",,47.17486625,-1.49051222,,,0,FRCH,1
FRET1,"Forêt",,47.24430980,-1.57536431,,,0,FRET,1
FRET2,"Forêt",,47.24425717,-1.57550860,,,0,FRET,1
FRGA1,"Frégate",,47.23524744,-1.47566881,,,0,FRGA,2
FRGA2,"Frégate",,47.23521406,-1.47602477,,,0,FRGA,2
FRII1,"François II",,47.21841657,-1.68316862,,,0,FRII,1
FRII2,"François II",,47.21827340,-1.68239240,,,0,FRII,1
FRKL1,"Franklin",,47.22576583,-1.61964527,,,0,FRKL,1
FRKL2,"Franklin",,47.22593935,-1.61970702,,,0,FRKL,1
FRMO1,"Frémoire",,47.15237351,-1.47496061,,,0,FRMO,2
FRMO2,"Frémoire",,47.15331494,-1.47631223,,,0,FRMO,2
FRNE1,"Frênes",,47.25322728,-1.48763866,,,0,FRNE,1
FRNE2,"Frênes",,47.25327779,-1.48755497,,,0,FRNE,1
FRON3,"Frêne Rond",,47.19037592,-1.49639729,,,0,FRON,1
FRON4,"Frêne Rond",,47.19020661,-1.49639705,,,0,FRON,1
FRRR1,"Frères Rousseau",,47.12617865,-1.62855892,,,0,FRRR,2
FRRR2,"Frères Rousseau",,47.12610438,-1.62846632,,,0,FRRR,1
FTAB1,"Félix Tableau",,47.18751981,-1.54695167,,,0,FTAB,1
FTAB2,"Félix Tableau",,47.18737492,-1.54678791,,,0,FTAB,1
FTAB3,"Félix Tableau",,47.18796712,-1.54736199,,,0,FTAB,1
FTAB4,"Félix Tableau",,47.18818967,-1.54677171,,,0,FTAB,1
FTDO1,"Fructidor",,47.24007867,-1.55950491,,,0,FTDO,2
FTDO2,"Fructidor",,47.23941240,-1.56115046,,,0,FTDO,2
GADO1,"Gandonnière",,47.30702533,-1.54055814,,,0,GADO,2
GADO2,"Gandonnière",,47.30714716,-1.54047032,,,0,GADO,2
GAGN1,"Gagnerie",,47.23222751,-1.50710922,,,0,GAGN,1
GAGN2,"Gagnerie",,47.23221528,-1.50734106,,,0,GAGN,1
GAIL1,"Garillère",,47.19248493,-1.52066281,,,0,GAIL,1
GAIL2,"Garillère",,47.19240590,-1.52124773,,,0,GAIL,1
GALH1,"Galheur",,47.16656660,-1.58084870,,,0,GALH,2
GALH2,"Galheur",,47.16675210,-1.57989684,,,0,GALH,1
GAMB1,"Gambetta",,47.22356819,-1.53854404,,,0,GAMB,1
GAMB2,"Gambetta",,47.22356842,-1.53834972,,,0,GAMB,1
GATI1,"Gâtine",,47.21339264,-1.66057756,,,0,GATI,1
GATI2,"Gâtine",,47.21320485,-1.66009690,,,0,GATI,1
GAUT1,"Gautellerie",,47.17738485,-1.60199901,,,0,GAUT,1
GAUT2,"Gautellerie",,47.17746080,-1.60214858,,,0,GAUT,1
GBLO1,"Grand Blottereau",,47.22973210,-1.51104322,,,0,GBLO,1
GBLO2,"Grand Blottereau",,47.22970961,-1.51125845,,,0,GBLO,1
GBNI1,"Guiblinière",,47.29227831,-1.52031861,,,0,GBNI,2
GBNI2,"Guiblinière",,47.29241378,-1.52036148,,,0,GBNI,2
GBTA1,"Grande-Bretagne",,47.26218623,-1.50229128,,,0,GBTA,2
GBTA2,"Grande-Bretagne",,47.26228363,-1.50212496,,,0,GBTA,2
GCAR1,"Grand Carcouët",,47.23147064,-1.59268611,,,0,GCAR,1
GCAR2,"Grand Carcouët",,47.23155554,-1.59286425,,,0,GCAR,1
GCAR3,"Grand Carcouët",,47.23110621,-1.59175092,,,0,GCAR,1
GCAR4,"Grand Carcouët",,47.23128446,-1.59209723,,,0,GCAR,1
GCEN1,"Grande Censive",,47.25248206,-1.54828015,,,0,GCEN,1
GCEN2,"Grande Censive",,47.25209958,-1.54990186,,,0,GCEN,1
GCEN3,"Grande Censive",,47.25134904,-1.54964359,,,0,GCEN,2
GCH98,"Gachet",,47.29329709,-1.52389618,,,0,GCHE,2
GCHE1,"Gachet",,47.29330568,-1.52390872,,,0,GCHE,2
GCHE2,"Gachet",,47.29258696,-1.52401696,,,0,GCHE,2
GCHE9,"Gachet",,47.29411269,-1.52893921,,,0,GCHE,1
GCSO1,"Glacisol",,47.25164204,-1.50458043,,,0,GCSO,1
GCSO2,"Glacisol",,47.25157456,-1.50438907,,,0,GCSO,1
GDCH2,"Gare de Chantenay",,47.19774554,-1.59365508,,,0,GDCH,1
GDCH3,"Gare de Chantenay",,47.19790443,-1.59359143,,,0,GDCH,1
GDCH4,"Gare de Chantenay",,47.19776307,-1.59337886,,,0,GDCH,1
GDCH5,"Gare de Chantenay",,47.19779544,-1.59496436,,,0,GDCH,1
GDEN2,"Goldens",,47.16202012,-1.49961293,,,0,GDEN,2
GDFI1,"Grand Fief",,47.12570246,-1.62570080,,,0,GDFI,2
GDFI2,"Grand Fief",,47.12558711,-1.62551939,,,0,GDFI,2
GDNN1,"Gendronnerie",,47.12728679,-1.63912252,,,0,GDNN,2
GDNN2,"Gendronnerie",,47.12703737,-1.63984968,,,0,GDNN,2
GDO58,"Grande Ouche",,47.18141685,-1.57993265,,,0,GDOU,2
GDO59,"Grande Ouche",,47.18150669,-1.57993922,,,0,GDOU,2
GDOU1,"Grande Ouche",,47.18134949,-1.57915886,,,0,GDOU,1
GDOU2,"Grande Ouche",,47.18132590,-1.57966707,,,0,GDOU,1
GDPI1,"Grande Pièce",,47.19909237,-1.50963723,,,0,GDPI,1
GDPI2,"Grande Pièce",,47.19906049,-1.51037627,,,0,GDPI,1
GDRE1,"Guindré",,47.23952417,-1.53739127,,,0,GDRE,1
GDRE2,"Guindré",,47.23919072,-1.53801379,,,0,GDRE,1
GELL2,"Grande Noëlle",,47.16233538,-1.50217884,,,0,GELL,2
GERA1,"Géraudière",,47.26174415,-1.56709323,,,0,GERA,2
GERA2,"Géraudière",,47.26169723,-1.56720226,,,0,GERA,2
GERA3,"Géraudière",,47.26267370,-1.56658559,,,0,GERA,2
GERA4,"Géraudière",,47.26291554,-1.56768948,,,0,GERA,2
GERA5,"Géraudière",,47.26213361,-1.56639003,,,0,GERA,2
GESV1,"Gesvrine",,47.27008175,-1.55193991,,,0,GESV,1
GESV2,"Gesvrine",,47.26979016,-1.55217408,,,0,GESV,1
GEVR1,"Gesvres",,47.26385057,-1.54858644,,,0,GEVR,1
GEVR2,"Gesvres",,47.26364187,-1.54871284,,,0,GEVR,1
GGAU1,"Gergaudière",,47.28958399,-1.58585668,,,0,GGAU,2
GGAU2,"Gergaudière",,47.28982732,-1.58574614,,,0,GGAU,2
GGNO1,"Grignon",,47.21632690,-1.46624690,,,0,GGNO,1
GGNO2,"Grignon",,47.21645280,-1.46652550,,,0,GGNO,1
GGUI1,"Gauguin",,47.16665602,-1.55467932,,,0,GGUI,1
GGUI2,"Gauguin",,47.16695909,-1.55565223,,,0,GGUI,1
GIAR1,"Gilarderie",,47.18605242,-1.68292222,,,0,GIAR,1
GIAR2,"Gilarderie",,47.18587656,-1.68246375,,,0,GIAR,1
GIBR1,"Gibraye",,47.20511948,-1.51505678,,,0,GIBR,1
GIBR2,"Gibraye",,47.20496283,-1.51753272,,,0,GIBR,1
GIN71,"Gare d'Indre",,47.20580893,-1.66386123,,,0,GIND,2
GIN72,"Gare d'Indre",,47.20627078,-1.66379002,,,0,GIND,2
GIND1,"Gare d'Indre",,47.20491386,-1.66253077,,,0,GIND,1
GIND2,"Gare d'Indre",,47.20519406,-1.66312533,,,0,GIND,1
GIQU1,"Gicquelière",,47.25809004,-1.45837164,,,0,GIQU,1
GIQU2,"Gicquelière",,47.25813718,-1.45910123,,,0,GIQU,1
GLAU1,"Grillaud",,47.21969543,-1.58185593,,,0,GLAU,1
GLAU2,"Grillaud",,47.22027374,-1.58156250,,,0,GLAU,1
GLDE1,"Grande Lande",,47.19252260,-1.49770976,,,0,GLDE,2
GLDE2,"Grande Lande",,47.19221223,-1.49753690,,,0,GLDE,2
GLEI1,"Grolerie",,47.17268567,-1.47234385,,,0,GLEI,1
GLEI2,"Grolerie",,47.17282847,-1.47246495,,,0,GLEI,1
GLIE2,"Gilière",,47.29922213,-1.55335691,,,0,GLIE,1
GLIE3,"Gilière",,47.29979410,-1.55276704,,,0,GLIE,2
GLNE1,"Galarne",,47.20818248,-1.52998478,,,0,GLNE,1
GLNE2,"Galarne",,47.20817456,-1.52968419,,,0,GLNE,1
GLOU1,"Grange au Loup",,47.26377386,-1.51545303,,,0,GLOU,1
GLOU2,"Grange au Loup",,47.26363326,-1.51567178,,,0,GLOU,1
GMA98,"Gare Maritime",,47.20703980,-1.57334929,,,0,GMAR,1
GMAR1,"Gare Maritime",,47.20706413,-1.57289773,,,0,GMAR,1
GMAR2,"Gare Maritime",,47.20705467,-1.57336227,,,0,GMAR,1
GMAR3,"Gare Maritime",,47.20686631,-1.57272864,,,0,GMAR,1
GMAR4,"Gare Maritime",,47.20621566,-1.57340274,,,0,GMAR,2
GMAR5,"Gare Maritime",,47.20636972,-1.57353427,,,0,GMAR,1
GMAR9,"Gare Maritime",,47.20591450,-1.57272255,,,0,GMAR,1
GMDR1,"Grimaudière",,47.29394395,-1.54515680,,,0,GMDR,2
GMDR2,"Grimaudière",,47.29440670,-1.54532280,,,0,GMDR,2
GMDR9,"Grimaudière",,47.29203096,-1.53585476,,,0,GMDR,1
GMOL1,"Guy Mollet",,47.24900591,-1.55371915,,,0,GMOL,1
GMOL2,"Guy Mollet",,47.24921536,-1.55407830,,,0,GMOL,1
GMOL3,"Guy Mollet",,47.24943288,-1.55515891,,,0,GMOL,2
GMTL1,"Germaine Tillion",,47.26625178,-1.51374487,,,0,GMTL,2
GMTL2,"Germaine Tillion",,47.26634726,-1.51323177,,,0,GMTL,2
GNRA1,"Greneraie",,47.19976417,-1.53352201,,,0,GNRA,1
GNRA2,"Greneraie",,47.19953219,-1.53351052,,,0,GNRA,1
GNRA3,"Greneraie",,47.19976857,-1.53443679,,,0,GNRA,1
GNRA4,"Greneraie",,47.19926732,-1.53378077,,,0,GNRA,1
GNRA5,"Greneraie",,47.19944746,-1.53294938,,,0,GNRA,1
GNRA6,"Greneraie",,47.19931647,-1.53285402,,,0,GNRA,1
GNRA7,"Greneraie",,47.19911139,-1.53338231,,,0,GNRA,1
GNRA8,"Greneraie",,47.19985582,-1.53390394,,,0,GNRA,2
GOBI2,"Gobinière",,47.24962373,-1.58681785,,,0,GOBI,1
GOBI3,"Gobinière",,47.24934432,-1.58711480,,,0,GOBI,1
GOLF1,"Golf",,47.23645234,-1.60482309,,,0,GOLF,2
GOLF2,"Golf",,47.23618278,-1.60432979,,,0,GOLF,2
GONI1,"Gournière",,47.26840988,-1.54940877,,,0,GONI,1
GONI2,"Gournière",,47.26825163,-1.54942769,,,0,GONI,1
GPOR1,"Grand Portail",,47.20226823,-1.52293662,,,0,GPOR,1
GPOR2,"Grand Portail",,47.20141648,-1.52360070,,,0,GPOR,1
GPRO1,"Gare de Pont Rousseau",,47.19294815,-1.54884787,,,0,GPRO,1
GPRO2,"Gare de Pont Rousseau",,47.19306680,-1.54928195,,,0,GPRO,1
GRAM1,"Grammoire",,47.18349464,-1.47262808,,,0,GRAM,2
GRAM2,"Grammoire",,47.18366876,-1.47302753,,,0,GRAM,2
GRCH1,"Grand Chemin",,47.19730056,-1.78401943,,,0,GRCH,2
GRCH2,"Grand Chemin",,47.19724091,-1.78377298,,,0,GRCH,2
GRE71,"Gare de l'État",,47.20473498,-1.56029509,,,0,GRET,2
GRET1,"Gare de l'État",,47.20399112,-1.56015898,,,0,GRET,1
GRET2,"Gare de l'État",,47.20468155,-1.56003745,,,0,GRET,2
GRIM1,"Grimm",,47.21664301,-1.64544571,,,0,GRIM,1
GRIM2,"Grimm",,47.21607394,-1.64663939,,,0,GRIM,1
GRIM3,"Grimm",,47.21609956,-1.64550705,,,0,GRIM,1
GRIM4,"Grimm",,47.21699604,-1.64675035,,,0,GRIM,1
GRMA1,"Grimau",,47.22775566,-1.65444195,,,0,GRMA,2
GRMA2,"Grimau",,47.22830829,-1.65484417,,,0,GRMA,2
GROR1,"Garenne",,47.26507196,-1.62767924,,,0,GROR,1
GROR2,"Garenne",,47.26516579,-1.62759622,,,0,GROR,1
GRPO1,"Gripots",,47.19231227,-1.49173980,,,0,GRPO,1
GRPO2,"Gripots",,47.19245962,-1.49175034,,,0,GRPO,1
GRTE1,"Garotterie",,47.22499031,-1.60674048,,,0,GRTE,1
GRTE2,"Garotterie",,47.22431138,-1.60689272,,,0,GRTE,2
GRVI1,"Guerivières",,47.20535062,-1.46746110,,,0,GRVI,2
GRVI2,"Guerivières",,47.20516924,-1.46730812,,,0,GRVI,2
GRZI1,"Grezillières",,47.21418143,-1.47884161,,,0,GRZI,1
GRZI2,"Grezillières",,47.21437939,-1.47827546,,,0,GRZI,1
GSAN1,"George Sand",,47.16577438,-1.54490983,,,0,GSAN,1
GSAN2,"George Sand",,47.16582890,-1.54580389,,,0,GSAN,1
GSEN1,"Grasse Noue",,47.28024544,-1.58189418,,,0,GSEN,2
GSEN2,"Grasse Noue",,47.28021960,-1.58180626,,,0,GSEN,2
GSIN1,"Grassinière",,47.16578185,-1.50788397,,,0,GSIN,2
GSIN2,"Grassinière",,47.16575497,-1.50798769,,,0,GSIN,2
GSN58,"Gare Nord - Jardin des Plantes",,47.21709046,-1.54513381,,,0,GSNO,1
GSN59,"Gare Nord - Jardin des Plantes",,47.21728792,-1.54461937,,,0,GSNO,1
GSNO1,"Gare Nord - Jardin des Plantes",,47.21783230,-1.54228072,,,0,GSNO,1
GSNO2,"Gare Nord - Jardin des Plantes",,47.21785186,-1.54276993,,,0,GSNO,1
GSSU3,"Gare Sud",,47.21592092,-1.54175087,,,0,GSSU,1
GSSU4,"Gare Sud",,47.21596628,-1.54206216,,,0,GSSU,1
